,tournament_id,group_id,tournament_type,tournament_progression,tournament_name,tournament_start,tournament_end
3682,52764,11088,2,Standard, LSD8.2 - Division 3 Placebo ,2020-10-06,2020-10-06
3683,52763,11088,2,Standard,LSD8.2 - Division 4 Puceaux,2020-10-06,2020-10-06
3684,52762,8464,1,Standard,FBBL Corona Pt2 - Spiel um Platz 7,2020-10-06,2020-10-06
3685,52761,10683,1,Standard,SLA Season 11 - Finals,2020-10-06,2020-10-06
3686,52760,10782,1,Standard,[ECBBL] Chumpawamba,2020-10-06,2020-10-06
3687,52758,10782,1,Standard,[ECBBL] Champ-agne Blood Bowl,2020-10-06,2020-10-06
3688,52756,12796,2,Standard,quarantine round 2,2020-10-06,2020-10-06
3689,52755,12993,2,Standard,La poule des moooodits Poule B,2020-10-06,2020-10-06
3690,52753,11969,4,Standard,LTS season 2 swiss,2020-10-06,2020-10-06
3691,52752,13772,4,Standard,III Memorial Vicente Pous,2020-10-05,2020-10-05
3692,52751,13456,2,Standard,London Stunty Leeg: Soufff,2020-10-05,2020-10-05
3693,52750,13456,2,Standard,London Stunty Leeg: Norff,2020-10-05,2020-10-05
3694,52748,13123,2,Standard,Regular Season 3,2020-10-04,2020-10-04
3695,52747,13155,1,Standard,The SULKY League Finals,2020-10-04,2020-10-04
3696,52745,8874,2,Standard,Panzer Premier XVIII,2020-10-03,2020-10-03
3697,52744,8874,2,Standard,Chucklevision Championship XVIII,2020-10-03,2020-10-03
3698,52743,8874,2,Standard,Brussels Conference XVIII,2020-10-03,2020-10-03
3699,52738,10995,3,Standard,Svenska LÖBBL XX,2020-10-02,2020-10-02
3700,52732,13161,6,Standard,Social Blitzancing II FINALS,2020-10-02,2020-10-02
3701,52730,6888,2,Standard,NCBB S36 Big Beast Conference Play,2020-10-02,2020-10-02
3702,52729,6888,2,Standard,NCBB S36 FBC Conference Play,2020-10-02,2020-10-02
3703,52728,6888,2,Standard,NCBB S36 SCC Conference Play,2020-10-02,2020-10-02
3704,52727,6888,2,Standard,NCBB S36 AKC Conference Play,2020-10-02,2020-10-02
3705,52726,6888,2,Standard,NCBB S36 Smack Conference Play,2020-10-02,2020-10-02
3706,52725,6888,2,Standard,NCBB S36 UAC Conference Play,2020-10-02,2020-10-02
3707,52723,13767,2,Standard,Recluidos v2,2020-10-01,2020-10-01
3708,52722,8464,1,Standard,FBBLCorona Pt2- Spiel um Platz 3,2020-10-01,2020-10-01
3709,52721,11495,1,Standard,SEASON 2 PLAYOFFS,2020-10-01,2020-10-01
3710,52719,13774,1,Standard,,2020-10-01,2020-10-01
3711,52717,10455,2,Standard,"CIBBL - Y7, Spring - World Edge Mountains",2020-09-30,2020-09-30
3712,52716,10455,2,Standard,"CIBBL - Y7, Spring - Ulthuan, Naggaroth",2020-09-30,2020-09-30
3713,52715,10455,2,Standard,"CIBBL - Y7, Spring - Sylvania",2020-09-30,2020-09-30
3714,52714,10455,2,Standard,"CIBBL - Y7, Spring - Southlands, Araby",2020-09-30,2020-09-30
3715,52713,10455,2,Standard,"CIBBL - Y7, Spring - Skavenblight",2020-09-30,2020-09-30
3716,52712,10455,2,Standard,"CIBBL - Y7, Spring - Realms of Chaos",2020-09-30,2020-09-30
3717,52711,10455,2,Standard,"CIBBL - Y7, Spring - The Old World",2020-09-30,2020-09-30
3718,52710,10455,2,Standard,"CIBBL - Y7, Spring - Lustria",2020-09-30,2020-09-30
3719,52709,10455,2,Standard,"CIBBL - Y7, Spring - Land of the Dead",2020-09-30,2020-09-30
3720,52708,10455,2,Standard,"CIBBL - Y7, Spring - Ind, Lumbria, Khuresh",2020-09-30,2020-09-30
3721,52707,10455,2,Standard,"CIBBL - Y7, Spring - Haunted Hills",2020-09-30,2020-09-30
3722,52706,10455,2,Standard,"CIBBL - Y7, Spring - Great Ocean",2020-09-30,2020-09-30
3723,52705,10455,2,Standard,"CIBBL - Y7, Spring - The Empire",2020-09-30,2020-09-30
3724,52704,10455,2,Standard,"CIBBL - Y7, Spring - E. Steppes, M. of Mourn",2020-09-30,2020-09-30
3725,52703,10455,2,Standard,"CIBBL - Y7, Spring - Deep Caverns",2020-09-30,2020-09-30
3726,52702,10455,2,Standard,"CIBBL - Y7, Spring - The Dark Lands",2020-09-30,2020-09-30
3727,52701,10455,2,Standard,"CIBBL - Y7, Spring - Chaos Wastelands",2020-09-30,2020-09-30
3728,52700,10455,2,Standard,"CIBBL - Y7, Spring - Cathay, Nippon",2020-09-30,2020-09-30
3729,52699,10455,2,Standard,"CIBBL - Y7, Spring - Athel Loren",2020-09-30,2020-09-30
3730,52698,10455,2,Standard,"CIBBL - Y7, Spring - Albion, Norsca",2020-09-30,2020-09-30
3731,52697,13782,2,Standard,CavsCa,2020-09-30,2020-09-30
3732,52696,13634,4,Standard,IoWBBL Spikey 2020,2020-09-30,2020-09-30
3733,52694,10068,3,Standard,Season 10.1 SoS,2020-09-30,2020-09-30
3734,52683,13259,2,Standard,Monday Night Mayhem,2020-09-28,2020-09-28
3735,52682,11893,1,Standard,Naggaroth Knockout,2020-09-28,2020-09-28
3736,52679,9400,2,Standard,DIBBL S22: Pink 'n Scabby Division,2020-09-28,2020-09-28
3737,52678,9400,2,Standard,DIBBL S22: Karaz-a-Karak Krakens Division,2020-09-28,2020-09-28
